"gene_symbol","f_stat","p_value","padj","is_significant","fraction"
"Cenpm",6.3869166385815,0.000663374857629096,0.00117532030649663,TRUE,"Insoluble"
"Mpped1",6.38656667755131,0.000663603579052183,0.00117544486907787,TRUE,"Insoluble"
"Cd44",6.38441515410704,0.000665011602420728,0.00117765777803384,TRUE,"Insoluble"
"Inhca",6.38352806816817,0.000665593075723474,0.00117840625670918,TRUE,"Insoluble"
"Cux1.1",6.3822431991117,0.000666436262233188,0.00117933629042935,TRUE,"Insoluble"
"Slc25a32",6.38231586484744,0.000666388545151848,0.00117933629042935,TRUE,"Insoluble"
"HVM54_MOUSE",6.38116791415146,0.000667142795224182,0.00118030508835561,TRUE,"Insoluble"
"Nars1",6.37762671575954,0.000669475306732103,0.0011841494102389,TRUE,"Insoluble"
"Ube3c",6.37733841397947,0.000669665591352551,0.00118420369109531,TRUE,"Insoluble"
"Sephs1",6.37647370424474,0.000670236665685849,0.00118493115544174,TRUE,"Insoluble"
"Ikbip",6.37525985374436,0.000671039206095575,0.00118606739143144,TRUE,"Insoluble"
"Rnf34",6.37348800222312,0.000672212529561342,0.00118785829229463,TRUE,"Insoluble"
"Cpn2",6.37152491579204,0.000673515070799332,0.00118987662507882,TRUE,"Insoluble"
"Ssh3",6.36592927734791,0.00067724281753823,0.00119617750681592,TRUE,"Insoluble"
"Hebp1",6.36563358841292,0.00067744041931424,0.00119624176851777,TRUE,"Insoluble"
"Krt16",6.3640546499407,0.000678496637767534,0.00119782180638475,TRUE,"Insoluble"
"Magoh",6.361245460425,0.000680380211963498,0.00120086136364633,TRUE,"Insoluble"
"Mrpl32",6.35582410005758,0.000684031204710104,0.00120701820189036,TRUE,"Insoluble"
"Agap3",6.34872371743502,0.00068884488721791,0.00121522326751234,TRUE,"Insoluble"
"RO60",6.3464846626574,0.00069037040653934,0.00121762500986972,TRUE,"Insoluble"
"Hdgf",6.34624143872141,0.000690536339616397,0.00121762824143386,TRUE,"Insoluble"
"Sec61g",6.3445400329767,0.000691698280793479,0.00121938732323298,TRUE,"Insoluble"
"Mau2",6.3422899405891,0.000693238172555044,0.00122181169604713,TRUE,"Insoluble"
"Rpp40",6.33533762329704,0.000698019499201775,0.00122994649348781,TRUE,"Insoluble"
"Ccdc102a",6.33481595684794,0.00069837969575989,0.00123028901769667,TRUE,"Insoluble"
"Appl1",6.3342080781869,0.000698799672154235,0.00123073666446343,TRUE,"Insoluble"
"Fam210a",6.33148837973758,0.0007006820153646,0.00123375903037621,TRUE,"Insoluble"
"Dync1li1",6.32600969132605,0.000704490502344307,0.00124017070638073,TRUE,"Insoluble"
"Trmt10a",6.32287657343968,0.00070667849462055,0.00124372733161397,TRUE,"Insoluble"
"Tfb1m",6.31977428824981,0.000708852169819735,0.00124725707850662,TRUE,"Insoluble"
"B2m",6.31947534022028,0.00070906201362647,0.00124733052183699,TRUE,"Insoluble"
"Rufy1",6.31877754445843,0.000709552085373859,0.00124789677020006,TRUE,"Insoluble"
"Adap2",6.31537635067737,0.000711946021018944,0.00125181030236032,TRUE,"Insoluble"
"Hsf1",6.31496944125495,0.000712233007110768,0.00125187411024014,TRUE,"Insoluble"
"Ten1",6.31484649558981,0.00071231974305039,0.00125187411024014,TRUE,"Insoluble"
"Rela",6.31351070548767,0.000713262852564878,0.00125323475397381,TRUE,"Insoluble"
"Kdm6a",6.31017225066106,0.000715625793113838,0.00125708886953236,TRUE,"Insoluble"
"Man1a1",6.30675877200324,0.000718050557126474,0.00126104973582922,TRUE,"Insoluble"
"Ubl5",6.30350292244894,0.000720371598151337,0.0012648266110466,TRUE,"Insoluble"
"Fkbp7",6.30276471339877,0.00072089897832998,0.00126545313915506,TRUE,"Insoluble"
"Med30",6.29643859466858,0.000725435480427811,0.00127311524710841,TRUE,"Insoluble"
"Itgb3bp",6.2924800191125,0.00072828983773203,0.0012778223211094,TRUE,"Insoluble"
"Lclat1",6.288323706102,0.000731299800118669,0.00128280012219398,TRUE,"Insoluble"
"Zhx3",6.27667658615876,0.000739806154268658,0.00129741471630192,TRUE,"Insoluble"
"Pdpn",6.27595829048599,0.000740334232009426,0.00129803402682182,TRUE,"Insoluble"
"Pawr",6.27383554107044,0.000741897212799268,0.0013004671200025,TRUE,"Insoluble"
"Selenot",6.27026504362594,0.00074453419406316,0.00130478122814092,TRUE,"Insoluble"
"Ldah",6.26686379934303,0.000747055565754723,0.0013088907433058,TRUE,"Insoluble"
"Nfkbib",6.26565521119657,0.00074795371613363,0.00131015499851547,TRUE,"Insoluble"
"Gemin2",6.26339602936622,0.000749635725699355,0.00131279138180062,TRUE,"Insoluble"
"Rab4b",6.25653526350666,0.00075476873731329,0.00132146862455512,TRUE,"Insoluble"
"Mafg",6.25528053872992,0.000755711571908947,0.00132280723367879,TRUE,"Insoluble"
"Map4k5",6.25459915594522,0.000756224113091753,0.00132339219791057,TRUE,"Insoluble"
"Trmt6",6.24824025545597,0.000761025418364653,0.00133148045372924,TRUE,"Insoluble"
"Krt79",6.24768231479266,0.000761448257222649,0.00133190619250166,TRUE,"Insoluble"
"Egflam",6.2456239248008,0.000763010411443009,0.00133432412276859,TRUE,"Insoluble"
"Rsrc2",6.23670269240766,0.000769820932169112,0.00134591689837295,TRUE,"Insoluble"
"Slc31a2",6.23340803700297,0.000772352623073876,0.00135002507967212,TRUE,"Insoluble"
"Slc35a2",6.23089641982506,0.000774288632906055,0.00135309035708029,TRUE,"Insoluble"
"Mrps34",6.2294209592736,0.000775428387218076,0.00135476304053641,TRUE,"Insoluble"
"Hgh1",6.22858095892451,0.000776078072468965,0.00135525989590956,TRUE,"Insoluble"
"Akr1b8",6.22859598887267,0.000776066442638316,0.00135525989590956,TRUE,"Insoluble"
"Ncbp1",6.22791017406533,0.000776597301665809,0.00135584752432007,TRUE,"Insoluble"
"Mex3d",6.22653494052557,0.000777662988278629,0.00135738870219417,TRUE,"Insoluble"
"Relb",6.22539910081011,0.000778544353214903,0.00135860750255282,TRUE,"Insoluble"
"Casp6",6.22509476365447,0.00077878068906108,0.00135870037922248,TRUE,"Insoluble"
"Memo1",6.22445808999293,0.0007792753538723,0.00135924380012517,TRUE,"Insoluble"
"Ago1",6.22390924518295,0.000779702051515824,0.00135966844236132,TRUE,"Insoluble"
"Nup210",6.22068772603103,0.000782211690422844,0.00136372432869772,TRUE,"Insoluble"
"Eno1",6.21922589074616,0.000783353362978539,0.00136508588628212,TRUE,"Insoluble"
"Ezr",6.21921662261567,0.000783360606979684,0.00136508588628212,TRUE,"Insoluble"
"Galk1",6.21838860847857,0.000784008076807225,0.00136589338575008,TRUE,"Insoluble"
"Dbr1",6.21346900972635,0.000787866887575059,0.00137229396849928,TRUE,"Insoluble"
"Hspa4l",6.20735093282049,0.000792694318038892,0.00138037827736414,TRUE,"Insoluble"
"Adam15",6.20497446877762,0.000794578034807778,0.00138333388509472,TRUE,"Insoluble"
"Supt4h1a",6.20471164687771,0.000794786657880887,0.00138337250797002,TRUE,"Insoluble"
"Pigu",6.20260901605286,0.000796457812184283,0.0013859561365871,TRUE,"Insoluble"
"Ctnna1",6.19870566088946,0.000799570210928537,0.00139104594726606,TRUE,"Insoluble"
"Nif3l1",6.19761986725878,0.000800438311759787,0.00139222978744904,TRUE,"Insoluble"
"Eif2d",6.19607530499151,0.000801674951418679,0.00139405393473789,TRUE,"Insoluble"
"Tpd52l1",6.19086827014715,0.000805859101331448,0.00140100153043096,TRUE,"Insoluble"
"Mrps9",6.19046595938718,0.000806183358437783,0.00140123694532873,TRUE,"Insoluble"
"Nbea",6.1863747809093,0.000809488785847068,0.00140665264425884,TRUE,"Insoluble"
"Csnk2a2",6.18054023553523,0.000814228026263774,0.00141455676770714,TRUE,"Insoluble"
"Abcd1",6.17889554200198,0.000815569358450323,0.00141655539318853,TRUE,"Insoluble"
"Plbd2",6.17773475882519,0.00081651746931019,0.00141787026030461,TRUE,"Insoluble"
"Aptx",6.17495637012816,0.000818791641433972,0.00142148665873656,TRUE,"Insoluble"
"Eppk1",6.17348560049991,0.000819998259286986,0.00142324844068057,TRUE,"Insoluble"
"Dync2h1",6.16995704529446,0.000822900897969561,0.0014279524468976,TRUE,"Insoluble"
"Elp3",6.16905508276462,0.000823644639467465,0.00142890886716123,TRUE,"Insoluble"
"Ndufa10",6.16776860083665,0.000824706701464397,0.00143041695298406,TRUE,"Insoluble"
"Sirt6",6.16752111882383,0.000824911180664945,0.00143043724247111,TRUE,"Insoluble"
"Creld1",6.16486768139438,0.000827106987591261,0.00143357483016285,TRUE,"Insoluble"
"Slc8a1",6.16492211283271,0.000827061880593315,0.00143357483016285,TRUE,"Insoluble"
"Engase",6.16372344380729,0.000828055823762999,0.00143488421586209,TRUE,"Insoluble"
"Glrx2",6.16003139793508,0.0008311253813593,0.00143986699268877,TRUE,"Insoluble"
"Colgalt1",6.1570892076758,0.000833580284878568,0.0014437828463583,TRUE,"Insoluble"
"Tmsb10",6.15589129932676,0.00083458203119622,0.00144518055343663,TRUE,"Insoluble"
"Timm17b",6.15339325420477,0.000836675185273831,0.0014484670729659,TRUE,"Insoluble"
"Map1s",6.15182791431649,0.000837989690842807,0.00145040436343682,TRUE,"Insoluble"
"Bpnt1",6.14987984138948,0.000839628706498424,0.00145290228596509,TRUE,"Insoluble"
"Ppp1cb",6.14957909507377,0.000839882047596226,0.00145300181701189,TRUE,"Insoluble"
"Vcam1",6.14648162442152,0.000842496074068405,0.00145718435188521,TRUE,"Insoluble"
"Zeb1",6.14225103725746,0.000846080529229087,0.00146304300323464,TRUE,"Insoluble"
"Ogn",6.14126503225639,0.00084691830077684,0.00146415046406434,TRUE,"Insoluble"
"HVM53_MOUSE",6.13964585593229,0.000848295993022004,0.00146619060522322,TRUE,"Insoluble"
"Pgk1",6.13884871070305,0.00084897513838265,0.00146702271234263,TRUE,"Insoluble"
"Gpat4",6.13799284866809,0.000849704960710693,0.00146794198101824,TRUE,"Insoluble"
"Rnf130",6.13473427942836,0.000852489841802149,0.00147241029473276,TRUE,"Insoluble"
"Spr",6.13379601002102,0.000853293539339929,0.00147345544842967,TRUE,"Insoluble"
"Numbl",6.13055391050002,0.000856076925912835,0.00147791781997981,TRUE,"Insoluble"
"Hspa13",6.12514577358917,0.000860741667053726,0.00148562530112553,TRUE,"Insoluble"
"CA050_MOUSE",6.12414297295451,0.000861609628479337,0.00148677754495737,TRUE,"Insoluble"
"Arl2",6.12148166744701,0.000863917661066361,0.00149041363522725,TRUE,"Insoluble"
"Vac14",6.11650285737702,0.000868253462075971,0.00149754548782048,TRUE,"Insoluble"
"Vps29",6.11568517544626,0.000868967778648265,0.00149808106820867,TRUE,"Insoluble"
"Inf2",6.1158653329179,0.000868810341024606,0.00149808106820867,TRUE,"Insoluble"
"Ppp2r2a",6.11465205416602,0.000869871205375652,0.00149929020763934,TRUE,"Insoluble"
"Pfkfb4",6.1098894904028,0.00087404899160704,0.00150579139023084,TRUE,"Insoluble"
"Mrpl21",6.11003704152081,0.000873919233894164,0.00150579139023084,TRUE,"Insoluble"
"Yeats4",6.10763321264587,0.00087603576795882,0.0015088638343209,TRUE,"Insoluble"
"Nckap1",6.10670005639671,0.00087685888435788,0.00150993105637862,TRUE,"Insoluble"
"Apoh",6.10309782431413,0.000880044154769146,0.00151506441493899,TRUE,"Insoluble"
"Lox",6.10173736580696,0.00088125037859209,0.0015167890997804,TRUE,"Insoluble"
"Mtnd1",6.09997557574177,0.000882815081491174,0.00151912984802053,TRUE,"Insoluble"
"Fah",6.09847445434881,0.000884150636673221,0.00152107528961635,TRUE,"Insoluble"
"Trip6",6.09751209687834,0.000885007995349768,0.00152219734017044,TRUE,"Insoluble"
"Tsc22d4",6.09654706242938,0.000885868638007036,0.00152332451773168,TRUE,"Insoluble"
"Parp9",6.09534951332537,0.000886937896598185,0.00152480982223321,TRUE,"Insoluble"
"Pfdn2",6.09186058411736,0.000890060995761725,0.00152982455143665,TRUE,"Insoluble"
"Htra3",6.09154726160671,0.00089034204392192,0.00152995321118588,TRUE,"Insoluble"
"Fzr1",6.09006261000559,0.000891675066157132,0.00153188909258762,TRUE,"Insoluble"
"E2f4",6.08897923845203,0.000892649147858361,0.00153320756414561,TRUE,"Insoluble"
"Ywhab",6.08449058834408,0.000896697211713888,0.00153980405251494,TRUE,"Insoluble"
"Hgfac",6.08390821286128,0.000897223870835065,0.00154035194854146,TRUE,"Insoluble"
"Mrfap1",6.08108620535508,0.000899780616321695,0.00154438403264098,TRUE,"Insoluble"
"Nfyb",6.07892004209344,0.000901748487497851,0.00154656073205254,TRUE,"Insoluble"
"Vars1",6.07892415877561,0.000901744743267214,0.00154656073205254,TRUE,"Insoluble"
"H2ac4",6.07877269063902,0.000901882518543308,0.00154656073205254,TRUE,"Insoluble"
"Sos1",6.07889095058736,0.000901774947464494,0.00154656073205254,TRUE,"Insoluble"
"Crot",6.07842169964964,0.000902201866749096,0.00154675088985173,TRUE,"Insoluble"
"Adam17",6.07697249538387,0.000903521711199486,0.00154841515623509,TRUE,"Insoluble"
"Nt5c",6.07689760118845,0.000903589976616974,0.00154841515623509,TRUE,"Insoluble"
"Txndc9",6.07528645738772,0.000905059866049758,0.00155031439350307,TRUE,"Insoluble"
"Uba5",6.0752248029893,0.00090511616612605,0.00155031439350307,TRUE,"Insoluble"
"Rp2",6.07215014799185,0.000907928594377095,0.0015547727141191,TRUE,"Insoluble"
"Dnaaf5",6.06853274862457,0.000911249531863967,0.00156009956770435,TRUE,"Insoluble"
"Mcts1",6.06638213129135,0.000913230094435619,0.00156312971181368,TRUE,"Insoluble"
"Socs2",6.06549208915688,0.000914051114339001,0.00156417418551554,TRUE,"Insoluble"
"Akt2",6.05977963663785,0.000919339526865266,0.00157286126108837,TRUE,"Insoluble"
"Mat2a",6.05725558938222,0.000921686698328891,0.0015765134397419,TRUE,"Insoluble"
"Arl1",6.05511406102676,0.000923683216468312,0.00157956429273908,TRUE,"Insoluble"
"Nhlrc3",6.05328864742803,0.000925388701599133,0.00158211616725013,TRUE,"Insoluble"
"Il6st",6.0490166142694,0.000929393332604941,0.00158859675833418,TRUE,"Insoluble"
"Enpp3",6.04842337214672,0.000929950915465759,0.00158918373854351,TRUE,"Insoluble"
"Rhob",6.04014848882168,0.000937766068544792,0.00160216998125774,TRUE,"Insoluble"
"Sgce",6.03843427730665,0.000939393868333562,0.00160458160751267,TRUE,"Insoluble"
"Serpinf2",6.02567911592392,0.000951602018803094,0.00162506029448077,TRUE,"Insoluble"
"Pcnt",6.01964948166501,0.000957432434638838,0.00163464074206631,TRUE,"Insoluble"
"Chmp6",6.01884662574082,0.000958211661330159,0.00163559478423505,TRUE,"Insoluble"
"Hsdl2",6.01281571374844,0.000964086949928064,0.00164524497894808,TRUE,"Insoluble"
"Ppt2",6.01244123326157,0.000964453043950889,0.0016454912821604,TRUE,"Insoluble"
"Fbxo38",6.01159416133793,0.000965281698070159,0.00164652648268519,TRUE,"Insoluble"
"Setd1a",6.00255131385202,0.000974175855394626,0.00166131575431582,TRUE,"Insoluble"
"Aldh7a1",6.00075232623966,0.000975955762661737,0.00166396869461169,TRUE,"Insoluble"
"Vps35",5.99859611226617,0.000978093721947437,0.00166723074129336,TRUE,"Insoluble"
"Mif",5.99691620948963,0.00097976289705879,0.00166921238780841,TRUE,"Insoluble"
"Rbm45",5.99674704234025,0.00097993115381313,0.00166921238780841,TRUE,"Insoluble"
"Psma4",5.99710248532875,0.000979577659668034,0.00166921238780841,TRUE,"Insoluble"
"Adissp",5.99621906601448,0.000980456488857283,0.00166972392639914,TRUE,"Insoluble"
"Sumf2",5.99562294212081,0.000981049995013241,0.00167035129944889,TRUE,"Insoluble"
"Ctps2",5.99111188728441,0.000985553798720297,0.00167763459199463,TRUE,"Insoluble"
"Gmppb",5.98978173345899,0.000986886060232232,0.00167951710250531,TRUE,"Insoluble"
"Ppp3cb",5.98750410311027,0.000989171804138339,0.00168302104716957,TRUE,"Insoluble"
"Dnaja3",5.98500139175979,0.000991690004883117,0.00168691880702263,TRUE,"Insoluble"
"Dtnb",5.98061777339103,0.000996117400613036,0.00169406168062084,TRUE,"Insoluble"
"Noc2l",5.97911032270929,0.000997644818864288,0.00169627052153369,TRUE,"Insoluble"
"Actr8",5.97623569372765,0.00100056451824062,0.00170084506880765,TRUE,"Insoluble"
"Cdca7l",5.97563379905631,0.00100117701376432,0.00170149643658526,TRUE,"Insoluble"
"Phlda3",5.97501436971603,0.00100180777426894,0.00170217854020507,TRUE,"Insoluble"
"Col4a4",5.9712950032372,0.00100560418687671,0.00170823788155338,TRUE,"Insoluble"
"Arpc5l",5.97047620503457,0.00100644202474862,0.0017088786781773,TRUE,"Insoluble"
"Cask",5.97050452064604,0.00100641303816734,0.0017088786781773,TRUE,"Insoluble"
"Sema3g",5.96777481028969,0.0010092115695015,0.00171318916625512,TRUE,"Insoluble"
"Polr2m",5.96667765469236,0.00101033874570313,0.00171433337860985,TRUE,"Insoluble"
"Cdk12",5.9666689532464,0.0010103476906551,0.00171433337860985,TRUE,"Insoluble"
"Vars2",5.96461331795303,0.00101246324300321,0.00171753023847367,TRUE,"Insoluble"
"Pfdn1",5.96352685396036,0.00101358330080934,0.00171882722027228,TRUE,"Insoluble"
"Braf",5.96342236219445,0.00101369109378861,0.00171882722027228,TRUE,"Insoluble"
"Ankrd28",5.95529917134368,0.00102210881139334,0.00173270445065995,TRUE,"Insoluble"
"Fam136a",5.94501690416433,0.00103287195776504,0.00175055046290923,TRUE,"Insoluble"
"Pakap",5.94364755515776,0.00103431452992445,0.00175259507011634,TRUE,"Insoluble"
"Agrn",5.94242244547666,0.00103560698820412,0.00175438444120423,TRUE,"Insoluble"
"Them6",5.94193754267255,0.00103611902798215,0.00175485121835827,TRUE,"Insoluble"
"C2cd2l",5.94163958178648,0.00103643379905451,0.00175498374919773,TRUE,"Insoluble"
"Themis2",5.93972764079288,0.00103845605802043,0.00175800683333597,TRUE,"Insoluble"
"Pycr3",5.9312443774262,0.00104748017499949,0.00177287931078837,TRUE,"Insoluble"
"Srfbp1",5.93057653702215,0.00104819416960602,0.00177368317867199,TRUE,"Insoluble"
"Scara5",5.92931112208435,0.00104954847409972,0.00177556992198356,TRUE,"Insoluble"
"Eif3h",5.92675612013633,0.00105228869773724,0.00177967718231174,TRUE,"Insoluble"
"Psmd6",5.92660036402,0.00105245599406791,0.00177967718231174,TRUE,"Insoluble"
"Metap1",5.9258813493731,0.00105322865286986,0.0017805779458406,TRUE,"Insoluble"
"Emc7",5.9191291204388,0.00106051451572183,0.00179248694912437,TRUE,"Insoluble"
"Afg1l",5.91873587351027,0.00106094050984817,0.00179279858416611,TRUE,"Insoluble"
"Gtf3c2",5.91666419524339,0.00106318774810878,0.00179618695149526,TRUE,"Insoluble"
"Upf2",5.90761850742829,0.0010730601973242,0.00181245314458128,TRUE,"Insoluble"
"Gpkow",5.90678742903485,0.00107397217203173,0.00181358068194707,TRUE,"Insoluble"
"Lamtor4",5.90342598173769,0.00107766933969781,0.00181940989773782,TRUE,"Insoluble"
"Gopc",5.9003746249207,0.00108103731124372,0.00182468081197188,TRUE,"Insoluble"
"Ddx24",5.89872401633481,0.00108286391078476,0.00182734824153352,TRUE,"Insoluble"
"Adamts2",5.89623577103545,0.00108562373903448,0.00183158893670664,TRUE,"Insoluble"
"Phf2",5.89414837529324,0.00108794480648749,0.00183508762540058,TRUE,"Insoluble"
"Mcm3ap",5.89204377959698,0.00109029040794554,0.00183862609703543,TRUE,"Insoluble"
"Parp4",5.89161724504396,0.00109076644975481,0.0018390109196048,TRUE,"Insoluble"
"Gstp1",5.89112496676411,0.00109131614419457,0.00183951971602084,TRUE,"Insoluble"
"Cfl1",5.88809315802364,0.00109470814346467,0.00184481817499611,TRUE,"Insoluble"
"Vta1",5.8866295064949,0.00109634974250795,0.00184674576377049,TRUE,"Insoluble"
"Cyp4v2",5.88666552530032,0.00109630931283032,0.00184674576377049,TRUE,"Insoluble"
"Twf1",5.88105275329033,0.00110262882822509,0.00185690102256699,TRUE,"Insoluble"
"Tnpo1",5.87870173791689,0.00110528751798642,0.00186095606613553,TRUE,"Insoluble"
"Mtus1",5.87692256060845,0.00110730412053832,0.00186392844246695,TRUE,"Insoluble"
"Pcyox1l",5.87555727684065,0.00110885428222479,0.00186611448720978,TRUE,"Insoluble"
"K1143_MOUSE",5.87160087088475,0.00111335964599221,0.00187327178532022,TRUE,"Insoluble"
"Rpl13a",5.87015473370443,0.00111501135081041,0.00187562553230861,TRUE,"Insoluble"
"Mrpl44",5.86739953640375,0.00111816550154462,0.00188050499126498,TRUE,"Insoluble"
"Ipo11",5.86093645890457,0.00112560218386387,0.00189258286976431,TRUE,"Insoluble"
"Tcn2",5.85994010175282,0.00112675336137729,0.00189408924816934,TRUE,"Insoluble"
"Akr1c6",5.85934742014468,0.00112743873867958,0.00189438302558934,TRUE,"Insoluble"
"Tnpo3",5.8594758264867,0.00112729021145566,0.00189438302558934,TRUE,"Insoluble"
"Nol12",5.85472799965681,0.00113279604158048,0.00190280302023637,TRUE,"Insoluble"
"Pxn",5.85458461406613,0.00113296276865287,0.00190280302023637,TRUE,"Insoluble"
"G6pc3",5.85237027034912,0.00113554093756953,0.00190670146113734,TRUE,"Insoluble"
"Dcaf5",5.84987123162108,0.00113845816449897,0.00191116732592362,TRUE,"Insoluble"
"Gja1",5.84576415879694,0.00114327004905476,0.00191881107531923,TRUE,"Insoluble"
"Rexo2",5.83816048787929,0.00115223645442388,0.00193298541528944,TRUE,"Insoluble"
"Dpf2",5.83837504189146,0.00115198241283903,0.00193298541528944,TRUE,"Insoluble"
"Cnpy3",5.83533060300459,0.00115559281329694,0.00193817781977019,TRUE,"Insoluble"
"Tubgcp3",5.83271850597018,0.00115870020679708,0.00194295040326199,TRUE,"Insoluble"
"Tbc1d25",5.83198306957909,0.00115957671551815,0.00194398084707291,TRUE,"Insoluble"
"Wdfy4",5.83137482994245,0.00116030216758062,0.00194475764252274,TRUE,"Insoluble"
"Dbi",5.82896682086294,0.00116317901681975,0.00194913918355974,TRUE,"Insoluble"
"Ing3",5.82333873848332,0.00116993287053684,0.00195995755262305,TRUE,"Insoluble"
"Ece1",5.82314730518481,0.00117016333667387,0.00195995755262305,TRUE,"Insoluble"
"Nkiras2",5.8202514726871,0.00117365558945791,0.00196536323037185,TRUE,"Insoluble"
"Timm50",5.81733910386065,0.00117717909978772,0.00197081879973485,TRUE,"Insoluble"
"Tln2",5.8098942006487,0.0011862381184377,0.00198553729727222,TRUE,"Insoluble"
"Tbl1xr1",5.80687350457373,0.00118993509669772,0.0019912761428726,TRUE,"Insoluble"
"Nol7",5.80500649919702,0.00119222629151888,0.00199331209623031,TRUE,"Insoluble"
"Nup88",5.80548810383045,0.00119163481078113,0.00199331209623031,TRUE,"Insoluble"
"Clp1",5.80522153816349,0.00119196215326983,0.00199331209623031,TRUE,"Insoluble"
"Mgst3",5.80516422105621,0.00119203255128523,0.00199331209623031,TRUE,"Insoluble"
"Ly6c2",5.80207583909155,0.00119583238748146,0.00199889081214517,TRUE,"Insoluble"
"Ssr3",5.79982417887355,0.00119861096625782,0.00200308409225969,TRUE,"Insoluble"
"Ldha",5.79892869169911,0.0011997179397222,0.00200448257436134,TRUE,"Insoluble"
"Slc1a4",5.79031226342741,0.00121042570005146,0.00202191776100446,TRUE,"Insoluble"
"Psmd13",5.78677354938197,0.00121485306376027,0.00202885656833249,TRUE,"Insoluble"
"Brd1",5.78235645373439,0.00122040385735201,0.00203766800664984,TRUE,"Insoluble"
"Tamm41",5.78170262496729,0.00122122781501053,0.00203858501403333,TRUE,"Insoluble"
"Pir",5.77841433624841,0.00122538081584681,0.00204505750193058,TRUE,"Insoluble"
"Rgl2",5.7706162205675,0.00123529046060103,0.00206113227291649,TRUE,"Insoluble"
"Dnaja2",5.76700998349359,0.00123990230436975,0.00206836220737939,TRUE,"Insoluble"
"Galnt1",5.75814068455035,0.00125132383152238,0.00208694601705913,TRUE,"Insoluble"
"Tle1",5.75306654291033,0.00125790897763911,0.00209745721664769,TRUE,"Insoluble"
"Tnni3",5.75081399408732,0.00126084424485879,0.00210187919497915,TRUE,"Insoluble"
"Nckap1l",5.75053259362632,0.00126121145170424,0.00210201908617374,TRUE,"Insoluble"
"Gtf3c1",5.74708034301498,0.0012657257617595,0.00210906920104547,TRUE,"Insoluble"
"Arih1",5.74601231157024,0.00126712588432655,0.00211092816832128,TRUE,"Insoluble"
"Jade3",5.74395408187965,0.00126982879758609,0.0021146701885588,TRUE,"Insoluble"
"Eef1g",5.74386790892147,0.00126994209706442,0.0021146701885588,TRUE,"Insoluble"
"Impa2",5.74192999906158,0.00127249291959092,0.00211844232967571,TRUE,"Insoluble"
"Cyp19a1",5.74089909892859,0.00127385211373605,0.00212022940419953,TRUE,"Insoluble"
"Rex1bd",5.7406314695481,0.00127420522605138,0.00212034150645913,TRUE,"Insoluble"
"Med22",5.73906590505807,0.00127627295540083,0.0021233061275951,TRUE,"Insoluble"
"Sod3",5.73574316229124,0.00128067346207868,0.00213014953791164,TRUE,"Insoluble"
"Fto",5.73500387584855,0.00128165476180734,0.00213130397413951,TRUE,"Insoluble"
"Cox7a2",5.73423674806403,0.00128267387241251,0.00213252075583707,TRUE,"Insoluble"
"Fadd",5.73194015580945,0.00128573005531845,0.0021371229862148,TRUE,"Insoluble"
"Ap3b1",5.72728265581821,0.00129195209260043,0.00214698421659466,TRUE,"Insoluble"
"Naa11",5.72521635359341,0.0012947228706385,0.00215110696375675,TRUE,"Insoluble"
"Ptdss1",5.7231898022297,0.00129744655662215,0.00215514964184831,TRUE,"Insoluble"
"Numa1",5.72234905528741,0.00129857832969306,0.0021565468232593,TRUE,"Insoluble"
"Clic1",5.72136947457666,0.00129989833409471,0.00215825590489656,TRUE,"Insoluble"
"Polr1a",5.71875237719346,0.00130343201061898,0.00216321784495284,TRUE,"Insoluble"
"Dnajc30",5.71872432452475,0.00130346994404099,0.00216321784495284,TRUE,"Insoluble"
"Oxsm",5.71764949152172,0.00130492425133607,0.00216439789563184,TRUE,"Insoluble"
"Erap1",5.71755211768626,0.0013050560896303,0.00216439789563184,TRUE,"Insoluble"
"Tmem11",5.71765963918187,0.00130491051284141,0.00216439789563184,TRUE,"Insoluble"
"Cul2",5.71553439260214,0.0013077911953041,0.00216844931154333,TRUE,"Insoluble"
"Tab1",5.71201122125293,0.0013125817902079,0.00217590636357073,TRUE,"Insoluble"
"Ttc1",5.71063976158094,0.00131445172036987,0.00217830626863708,TRUE,"Insoluble"
"Lzic",5.71035287561321,0.00131484324022982,0.00217830626863708,TRUE,"Insoluble"
"Colgalt2",5.71030381087696,0.00131491021256408,0.00217830626863708,TRUE,"Insoluble"
"Mtpap",5.71005658536111,0.00131524772604321,0.00217837904625907,TRUE,"Insoluble"
"Fahd1",5.7093713401102,0.00131618371351827,0.0021794427927484,TRUE,"Insoluble"
"Fnbp1l",5.70721393034952,0.00131913523708516,0.00218384280659793,TRUE,"Insoluble"
"Nr2c2",5.70432371285667,0.00132310047055548,0.0021899186909484,TRUE,"Insoluble"
"Slc25a14",5.70372765313688,0.00132391982858329,0.0021907861570223,TRUE,"Insoluble"
"Kifc1",5.7019680694145,0.00132634178077789,0.002194304573773,TRUE,"Insoluble"
"Ttyh3",5.69767478159567,0.00133227123943244,0.00220362295956056,TRUE,"Insoluble"
"Myo1e",5.69514010094113,0.00133578527024403,0.00220894288059074,TRUE,"Insoluble"
"Yif1b",5.69251538557704,0.0013394346354428,0.00221448417891835,TRUE,"Insoluble"
"St3gal6",5.69011627374734,0.00134277970908245,0.00221943411384239,TRUE,"Insoluble"
"Stx12",5.68993928296733,0.00134302684247336,0.00221943411384239,TRUE,"Insoluble"
