ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSMUSG00000022340,304.05704546713,-0.482768405157082,0.47494714531061,-1.01646764260759,0.309406748489448,0.594034071692614,Sybu
ENSMUSG00000022346,4019.97475506961,0.321713454848513,0.274227570344163,1.17316232807939,0.240730715857604,0.520193798724366,Myc
ENSMUSG00000022347,22.4810742110321,1.44708393330409,0.507046196076503,2.85394889953135,0.00431794761866233,0.0380617467463937,A1bg
ENSMUSG00000022350,1883.72617800285,0.16344028687513,0.16712049159318,0.977978734486921,0.328084841827785,0.611533673888802,Washc5
ENSMUSG00000022351,7207.46754447168,-1.89621529238679,0.934653863446366,-2.02878880251437,0.0424798062967272,0.185204272615557,Sqle
ENSMUSG00000022353,1564.68302878812,-0.531970906147102,0.19637571414927,-2.70894447641697,0.00674976344870685,0.0527198394177427,Mtss1
ENSMUSG00000022354,3226.24606823084,-0.0813461115991404,0.202524180631793,-0.401661230502814,0.687933360595218,0.863736243122308,Ndufb9
ENSMUSG00000022357,17.0215057494696,-0.028903874351776,0.551760696660957,-0.0523848011043394,0.958222084450288,0.98525266103608,Klhl38
ENSMUSG00000022358,1525.34125601776,0.25736653541902,0.337260126417678,0.763109882430293,0.445397866833318,0.709503349112189,Fbxo32
ENSMUSG00000022359,704.459969980536,-0.356119639946033,0.192188158821595,-1.85297388834769,0.0638861013647624,0.240266443993883,Ntaq1
ENSMUSG00000022360,1733.28773852438,0.684171697069902,0.20519044280585,3.33432535996456,8.550657569239e-4,0.0112259462447331,Atad2
ENSMUSG00000022361,1877.69933934828,-0.0704041760581715,0.215917909132176,-0.326069182223662,0.744372012908544,0.893015219452532,Zhx1
ENSMUSG00000022364,1009.33451791031,0.186765364722583,0.228617081809176,0.816935301791988,0.413965402383917,0.684905741882363,Tbc1d31
ENSMUSG00000022365,5749.15668718824,-0.143410541110548,0.178187962654429,-0.804827323766379,0.420919331775946,0.689814653268389,Derl1
ENSMUSG00000022367,24.5902654284576,-0.706612071628556,0.696902440884655,-1.01393255378985,0.310614936480192,0.595436758728862,Has2
ENSMUSG00000022369,542.551751302727,0.46017898918099,0.257369666987599,1.78800786653372,0.0737747386780532,0.263361239597921,Mtbp
ENSMUSG00000022370,1900.45411647816,0.144841803051919,0.155163388970031,0.93347924412694006,0.35057258215188303,0.633041089734525,Mrpl13
ENSMUSG00000022371,299.489314192567,-0.0667711784752699,0.596789864638634,-0.111883901573464,0.910915461134951,0.967770523955066,Col14a1
ENSMUSG00000022372,133.813938648503,-1.55128961662302,0.415116238747628,-3.73700055989893,1.8622850916751e-4,0.00347179360004717,Sla
ENSMUSG00000022375,56.1537857165008,-0.752512349742018,0.733787116034604,-1.02551861881768,0.305118544794626,0.589537056024654,Dnaaf11
ENSMUSG00000022377,3371.762936779,-0.171273053844238,0.322952599558566,-0.530334959614339,0.595879712034955,0.814606052420344,Asap1
ENSMUSG00000022378,2261.86482468543,0.213020131506571,0.284500038722113,0.748752557164462,0.454006359585931,0.716895278612746,Cyrib
ENSMUSG00000022382,158.749856105915,1.60584680569369,0.672893578529622,2.38647961123766,0.017010550571732,0.10031523953,Wnt7b
ENSMUSG00000022383,140.717307865612,0.604188973599854,0.481161175307658,1.25568937105852,0.209228614355036,0.482730260854393,Ppara
ENSMUSG00000022385,377.688683400814,0.94835926415304,0.349199869217185,2.71580647002822,0.00661145531376426,0.0521047884163469,Gtse1
ENSMUSG00000022386,783.471550606294,-0.176953300761636,0.194567295260226,-0.909470939219092,0.363101590949299,0.64553551643687,Trmu
ENSMUSG00000022387,4030.62513628358,-0.21165253162895,0.132862076375288,-1.59302441602001,0.111154713790491,0.339316418492495,Brd1
ENSMUSG00000022389,3970.83203491108,-0.724964614247405,0.250192527428703,-2.89762696631297,0.00375997512664794,0.034289608704151,Tef
ENSMUSG00000022390,5347.02601543884,-0.116745384327916,0.150747729531533,-0.774442074124211,0.438669410781246,0.703740857282567,Zc3h7b
ENSMUSG00000022391,2813.15628167081,0.0454171898929085,0.22025672358525,0.206201150882597,0.836633788891255,0.936725510620516,Rangap1
ENSMUSG00000022394,771.573964886248,0.277628475324017,0.147042243512448,1.88808650284578,0.0590143385259046,0.228316131614249,L3mbtl2
ENSMUSG00000022400,3426.61301852802,0.0922433024584,0.171851403649982,0.536761996115414,0.591432025982226,0.811633376764084,Rbx1
ENSMUSG00000022401,787.13671400998,-0.00107175370135926,0.163766342723525,-0.00654440762085419,0.994778355472951,0.997847506097685,Xpnpep3
ENSMUSG00000022403,8116.01181351628,0.0244183626780277,0.0901176545188428,0.27096092112475,0.786421088655233,0.913078053377878,St13
ENSMUSG00000022404,1683.03285233772,0.185442029323236,0.160005911675653,1.15896986168326,0.246468470094024,0.526527105359182,Slc25a17
ENSMUSG00000022407,1436.16080721476,0.337406135549342,0.154105398473608,2.18945045982361,0.0285641155190531,0.142529019526323,Adsl
ENSMUSG00000022408,54.6898682804657,0.254835947207827,0.480272073929733,0.530607464062362,0.595690822243908,0.814606052420344,Fam83f
ENSMUSG00000022412,1309.81957970627,-0.0863792126386328,0.108928425846763,-0.792990552898913,0.427783326895215,0.695714219020602,Mief1
ENSMUSG00000022414,1064.86056101367,0.0990104709132808,0.182599470256365,0.542227591209725,0.587661730195676,0.809239902036648,Tab1
ENSMUSG00000022415,744.006502222917,-1.12057309903265,0.286180465087084,-3.91561701701638,9.01732950072725e-5,0.00197466447472448,Syngr1
ENSMUSG00000022416,42.7206291788359,1.08042638879646,0.47729957702522,2.26362318510785,0.0235973006069063,0.125547609919139,Cacna1i
ENSMUSG00000022419,4116.49567802779,-0.170160754716283,0.359984876540599,-0.472688620565126,0.636435346320382,0.838474309701257,Deptor
ENSMUSG00000022420,841.381160635789,0.00946987120145043,0.223677275619221,0.0423372073682243,0.966229884673969,0.987221875103888,Dnal4
ENSMUSG00000022421,372.314555442579,0.202564803180159,0.234131098418349,0.865176837030906,0.386941736658575,0.664122119475647,Nptxr
ENSMUSG00000022422,128.140006619761,1.20245753740747,0.308461482016929,3.89824210642119,9.68935176535489e-5,0.00207267330362888,Dscc1
ENSMUSG00000022425,1099.06325151365,-0.447808853988156,0.322916371858364,-1.38676416872592,0.165513686423055,0.426776757995284,Enpp2
ENSMUSG00000022426,2567.2508088573,0.11568464992489,0.10453980538387,1.1066086214729,0.268463178167472,0.551104285561651,Josd1
ENSMUSG00000022427,2746.11725671735,0.192720135052619,0.168960591279304,1.14062180768555,0.254027338167847,0.535475161081949,Tomm22
ENSMUSG00000022428,719.646573452327,0.160681530588656,0.239016261823473,0.672261917924765,0.501416968973318,0.75307810638942,Cby1
ENSMUSG00000022429,35.2786378056154,0.392866896621186,0.412708035003116,0.951924516367169,0.341135264976301,0.623214908680051,Dmc1
ENSMUSG00000022432,57.4964121251628,2.49379851951144,0.567804855093832,4.39199928838109,1.12313066979001e-5,3.6892400914189e-4,Smc1b
ENSMUSG00000022433,4615.50314963807,0.138633360058831,0.0848050286620064,1.63473041924624,0.102105572707026,0.322641962730699,Csnk1e
ENSMUSG00000022434,1264.12413014629,0.171930206247421,0.276266825948887,0.622333881952338,0.533722346486619,0.774353973546971,Fam118a
ENSMUSG00000022436,1060.94071022897,-0.330713562761461,0.251252277205481,-1.3162609566758,0.188086470492328,0.456295942500433,Sh3bp1
ENSMUSG00000022437,4047.21704040016,-0.0840849931342049,0.234510554932215,-0.358555260587352,0.719927820976642,0.881597311755158,Samm50
ENSMUSG00000022438,3528.37965152728,-1.92956131015274,0.944804989055583,-2.04228526786412,0.0411232425857763,0.181832778669377,Parvb
ENSMUSG00000022439,99.5910936302475,-1.38344779166619,0.396736723900013,-3.48706764039028,4.8834782957802e-4,0.00739747577859591,Parvg
ENSMUSG00000022440,4113.30424376873,0.0432653889481611,0.293167539163463,0.147579056916112,0.882674984255482,0.956509382795043,C1qtnf6
ENSMUSG00000022441,81.408636511337,2.26018819269081,0.461814856518464,4.89414353130591,9.87347624927727e-7,5.14442159057171e-5,Efcab6
ENSMUSG00000022442,487.785931460264,0.0508218994921316,0.223353091139918,0.227540613979211,0.820003391943948,0.92994516767879,Ttll1
ENSMUSG00000022443,17460.9385831823,-0.056254508365262,0.279065108781781,-0.201582020091416,0.840243502559552,0.937875045424651,Myh9
ENSMUSG00000022449,20.6879814290889,-0.289913683670697,0.636894862118061,-0.455198653521176,0.648966329108335,0.845334589036806,Adamts20
ENSMUSG00000022450,4640.10376216736,-0.278296613648561,0.265216443490087,-1.04931885062007,0.294031392899438,0.577602621602832,Ndufa6
ENSMUSG00000022451,3596.49050178256,-0.0833119096467346,0.187921524305782,-0.443333513574375,0.657524518458534,0.848964112584424,Twf1
ENSMUSG00000022452,2405.46672422597,-0.281131823582083,0.299961536467113,-0.93722624204822,0.348642193875406,0.631040332124133,Smdt1
ENSMUSG00000022453,2092.7649955521,-0.582587791144042,0.127666829751858,-4.56334501511788,5.03449784526607e-6,1.9039782626344e-4,Naga
ENSMUSG00000022454,125.872534274646,-0.26501658172413,0.486707655246296,-0.544508759760559,0.586091422096765,0.808234564059398,Nell2
ENSMUSG00000022456,18.4376195706531,0.324429932920255,0.632731085660642,0.512745367301677,0.608129450325206,0.822166877652126,Septin3
ENSMUSG00000022462,13782.2539939564,0.0225990270344231,0.170045397897359,0.132899962679755,0.894272496419716,0.960483346335112,Slc38a2
ENSMUSG00000022463,6669.49721261182,-0.578631712497693,0.3060009095594,-1.89094768813218,0.0586313276632643,0.227317773989064,Srebf2
ENSMUSG00000022464,349.934423468972,0.394174419037775,0.308192430717417,1.27898799500107,0.200901283426097,0.472570086587201,Slc38a4
ENSMUSG00000022466,1000.03716610651,0.346169717186866,0.184508067961978,1.87617658680488,0.0606310359339605,0.232093147917632,Rpap3
ENSMUSG00000022468,67.2850487408079,-0.474624759558136,0.382447220236165,-1.24102028840751,0.214598254107966,0.490219568654274,Endou
ENSMUSG00000022469,673.411958684996,-0.521521374113836,0.299595286188442,-1.74075293623214,0.0817268948516344,0.280889726908398,Rapgef3
ENSMUSG00000022471,1480.277596607,0.278827297492458,0.153848829324069,1.8123459159064,0.0699327640162076,0.254845970338388,Xrcc6
ENSMUSG00000022472,1370.47553740349,-0.140518672219711,0.279102788943244,-0.503465668514998,0.614636911976876,0.826326952516999,Desi1
ENSMUSG00000022474,1173.30638378236,0.0165213959085937,0.195253550319844,0.0846150857770833,0.932567405365878,0.974985301190801,Pmm1
ENSMUSG00000022475,2891.5662409277,-0.352795259156659,0.175616330843397,-2.0088977913521,0.044547974213765,0.191102635525674,Hdac7
ENSMUSG00000022476,624.589362277934,0.31011629867654,0.169208417391362,1.83274746881694,0.0668401344908539,0.247317425505896,Polr3h
ENSMUSG00000022477,8739.97832843344,0.0617449269206873,0.169869006015111,0.363485537292158,0.716242214781533,0.880001615307796,Aco2
ENSMUSG00000022479,192.147181783143,-0.86488560833699,0.422790333245003,-2.04566079290133,0.0407897557340829,0.180791074681651,Vdr
ENSMUSG00000022484,194.909595276782,0.388720769984441,0.451582459906961,0.860796874317324,0.389349926827801,0.666397398188125,Hoxc10
ENSMUSG00000022485,398.889300692514,-0.153893936612179,0.276508306893833,-0.556561711801547,0.57782691973969,0.803888945592482,Hoxc5
ENSMUSG00000022487,149.449123997572,2.39068503735359,0.341699555058753,6.99645346902054,2.62522905229511e-12,1.45446440260657e-9,Gtsf1
ENSMUSG00000022488,478.066624220958,-0.840898894974728,0.342283154683184,-2.4567346755731,0.0140206194627026,0.0881379410323673,Nckap1l
ENSMUSG00000022489,405.569094146337,0.560676474302351,0.240348408023488,2.33276550035463,0.0196604562991384,0.110954458759998,Pde1b
ENSMUSG00000022490,24.3660682600381,1.6219205702447,0.693942435870887,2.33725520505057,0.0194259182285897,0.110310279083495,Ppp1r1a
ENSMUSG00000022494,60.5289174722425,0.354286390206418,0.423932981003938,0.835713204873596,0.403316264788941,0.676849034320298,Shisa9
ENSMUSG00000022498,2698.974867746,-0.284327643437213,0.16432108021632,-1.73031751655302,0.0835735616326971,0.285055647013556,Txndc11
ENSMUSG00000022500,3631.3129171084,-0.439289373094448,0.215210746621974,-2.04120556240659,0.0412303990650808,0.1821455274738,Litaf
ENSMUSG00000022503,780.880157214958,0.0195374293185958,0.164978336959294,0.118424210588427,0.905731543478749,0.96502034100822,Nubp1
ENSMUSG00000022504,101.28841156807,-1.30822110050299,0.451214119770014,-2.89933546665117,0.00373954554082013,0.0341886614048248,Ciita
ENSMUSG00000022505,1027.94490436882,-0.0483976549524497,0.172912776851908,-0.279896349093394,0.779557028322155,0.909581010618422,Emp2
ENSMUSG00000022507,2507.89516374308,-0.273581290719607,0.18356717135407,-1.49036066035966,0.136129430508841,0.38028331039987,Hapstr1
ENSMUSG00000022508,1754.03682796048,-0.802674962292457,0.340991470312378,-2.3539444008882,0.0185753892302127,0.106627511023489,Bcl6
ENSMUSG00000022510,129.966716471235,0.754491057737113,0.298380742827313,2.5286184711115,0.0114512432185761,0.0765304035126471,Trp63
ENSMUSG00000022512,418.060825522321,1.07431967782574,0.354729531026506,3.02856002633021,0.00245722256005652,0.0249947956981024,Cldn1
ENSMUSG00000022514,537.551871375929,0.13828699629914,0.267679583273989,0.516613910585753,0.605425703166553,0.819845251126876,Il1rap
ENSMUSG00000022515,2321.58439849766,-0.0783019124004866,0.0947183306455332,-0.826681719017176,0.408417485606011,0.680191084995742,Anks3
ENSMUSG00000022516,1245.50465113997,-0.0991907171411307,0.124442212762049,-0.797082556951935,0.425403086075321,0.693276155364036,Nudt16l1
ENSMUSG00000022517,3608.68507920053,-0.224793516108417,0.126547283260887,-1.77635987368443,0.0756736204154113,0.267326513267705,Mgrn1
ENSMUSG00000022518,119.086353941368,1.39643836595933,0.438020711861262,3.18806469225052,0.00143228488178649,0.0167725305366869,4930562C15Rik
ENSMUSG00000022519,279.504548340056,0.431543145191949,0.361413256755449,1.19404348657845,0.232460957787414,0.509996512590366,Srl
ENSMUSG00000022521,3780.19646970634,-0.275660454133689,0.189560045659874,-1.45421179433721,0.145887596058835,0.396498038754109,Crebbp
ENSMUSG00000022523,28.9114598454645,-0.813263329216733,0.412896686034346,-1.96965332182173,0.0488781160766247,0.20282666094003,Fgf12
ENSMUSG00000022526,1163.24003439559,-0.124745331515787,0.273900226709572,-0.455440774965332,0.648792166383922,0.845222080757895,Zfp251
ENSMUSG00000022528,1665.85995099967,-0.7733086622607,0.215057452052544,-3.5958236037864,3.2336687106943e-4,0.00538545166737985,Hes1
ENSMUSG00000022529,1488.89859378695,-0.230765848630115,0.157376384581885,-1.46633085544067,0.142558173387796,0.391452073331993,Zfp263
ENSMUSG00000022533,5957.62309816337,0.114603916832838,0.240895467185257,0.47574127554963,0.634258711254377,0.837066383973241,Atp13a3
ENSMUSG00000022534,18.9845465107665,-1.02720186988648,0.701826960301075,-1.46361130020685,0.143300183224481,0.392258578470192,Mefv
ENSMUSG00000022536,5809.83670953685,-0.0692348706573223,0.209597643816985,-0.33032275266308,0.741156102760762,0.891759573532405,Glyr1
ENSMUSG00000022537,603.638957383676,-0.45006182961712,0.359007452962946,-1.25362809574756,0.20997721423384,0.483718818819218,Tmem44
ENSMUSG00000022538,1645.61549943728,0.134965309802011,0.167163542842452,0.807384837070681,0.419444800048639,0.68839483184901,Lsg1
ENSMUSG00000022540,940.138268028028,-0.249509183901476,0.159451785365673,-1.5647939176678,0.117631238376343,0.351074046260413,Rogdi
ENSMUSG00000022542,17.5459322631683,0.187938200057633,0.459773944850472,0.408762180116044,0.682714197034016,0.860367933042868,Septin12
ENSMUSG00000022544,1088.37513388566,0.101982794447732,0.175963173436393,0.579568965801795,0.562205326298625,0.79358086865473,Eef2kmt
ENSMUSG00000022545,756.970562994085,-0.0599937418156859,0.11380272473335,-0.527173158254837,0.598073346706574,0.816206346630263,Ercc4
ENSMUSG00000022546,439.504845313289,-0.98874472320965,0.41638065936029,-2.37461731466758,0.017567152777284,0.102615361648383,Gpt
ENSMUSG00000022548,25.472191551521,-1.21198545509142,0.395290793304685,-3.06606041835445,0.00216899481239521,0.0230062940503004,Apod
ENSMUSG00000022550,4193.62971813577,-0.24243938159189,0.339690551608284,-0.713706579249989,0.475408637227765,0.733703461095103,Adck5
ENSMUSG00000022551,4264.26984019246,-0.0459226441732972,0.13743905060795,-0.334130976386713,0.738280726234934,0.890103289623592,Cyc1
ENSMUSG00000022552,1875.24317698869,-0.158918237885102,0.184356630432894,-0.862015309739281,0.388679093120976,0.665866337534915,Sharpin
ENSMUSG00000022553,2841.7228599946,0.0347515202077856,0.173839324186255,0.199905978526195,0.841554114633873,0.938329258967288,Maf1
ENSMUSG00000022554,427.686741953368,0.128029294046583,0.152169044162845,0.841362280685496,0.400145009694844,0.674757725997381,Hgh1
ENSMUSG00000022555,2645.68610840758,-1.58275374117414,0.497270957988921,-3.18287990832033,0.00145818080244419,0.0169604080597795,Dgat1
ENSMUSG00000022556,2405.25776184282,-0.0416320072931264,0.12588413045514,-0.330716883395897,0.740858348168904,0.891610545135562,Hsf1
ENSMUSG00000022557,1700.30963018765,-0.082975474876286,0.231703642835913,-0.358110359684968,0.720260726589473,0.881810071938983,Bop1
ENSMUSG00000022558,2407.22685143213,-0.382675840013505,0.100896005977898,-3.79277491021135,1.4897318227463e-4,0.00289600381589084,Mroh1
ENSMUSG00000022559,1775.40247387465,0.202634061145012,0.159414358349563,1.27111549576154,0.203687563401409,0.475515206056904,Fbxl6
ENSMUSG00000022560,686.515499432271,0.0871750288796126,0.176596515265239,0.493639575779172,0.621560745802554,0.829862732427043,Slc52a2
ENSMUSG00000022561,1842.65513932442,-0.0388661684541064,0.116802979844212,-0.332749802324777,0.7393231528063,0.890752155494784,Gpaa1
ENSMUSG00000022562,2705.4950218822,-0.670513754298737,0.224778468824568,-2.9829981394795,0.00285439729483456,0.0278912036669284,Oplah
ENSMUSG00000022564,4276.11128425053,-0.491176992480928,0.158397204221179,-3.1009195831201,0.00192920675967297,0.0210540679924652,Grina
ENSMUSG00000022565,8698.16868298914,-0.431083063695785,0.214115824728778,-2.01331715785996,0.0440812744585112,0.189861327487669,Plec
ENSMUSG00000022568,2819.15909919263,0.027009135038889,0.186903113634471,0.144508748482977,0.885098748671963,0.957269099514424,Scrib
ENSMUSG00000022570,999.949521459231,0.213589938970783,0.132055425595312,1.61742645565609,0.105786258904172,0.329573272585988,Gfus
ENSMUSG00000022571,820.003527753462,0.364955665192668,0.131822181076197,2.76854518877755,0.00563071765859785,0.0463078467113087,Pycr3
ENSMUSG00000022574,564.200090675368,-0.319352167125743,0.254809219225063,-1.25329910784614,0.210096873005865,0.483900570324374,Naprt
ENSMUSG00000022575,1046.78140984066,-0.435500652760292,0.229524484260924,-1.8974039051329,0.0577746506307804,0.225375779314666,Gsdmd
ENSMUSG00000022577,101.462279942578,-1.305213717316,0.511841274257697,-2.55003608141781,0.0107711770907225,0.073432212643519,Ly6h
ENSMUSG00000022579,236.896244755415,-2.47992540806816,0.574819920505762,-4.31426490210389,NA,NA,Gpihbp1
ENSMUSG00000022580,106.587370726258,0.429235141011785,0.370548158266235,1.15837882724918,0.246709475608261,0.526691185815929,Rhpn1
ENSMUSG00000022584,61.1026787108687,-1.00623189981131,0.453028970849423,-2.22112042398666,0.0263428060503549,0.135220438345568,Ly6c2
ENSMUSG00000022587,9736.58064772888,-0.824730874320495,0.315171738047522,-2.61676659027131,0.00887670174166345,0.0641755805342271,Ly6e
ENSMUSG00000022594,475.683322062338,0.39128991796882,0.449284439679058,0.870918027449013,0.383798912795398,0.66187857519025,Lynx1
ENSMUSG00000022601,1500.85768724239,-0.259509136115283,0.220114150931818,-1.17897524996323,0.238408031334003,0.517266312238495,Zbtb11
ENSMUSG00000022602,303.91024167707,-0.572322900906374,0.479849808671839,-1.19271257498359,0.232981959074717,0.510543924867354,Arc
ENSMUSG00000022604,868.704338781636,0.134561005807548,0.204408784741454,0.658293653953016,0.510349455002169,0.758586862063232,Cep97
ENSMUSG00000022607,2795.52732367134,0.149012790702991,0.114682777411518,1.29934759225691,0.193824668397714,0.464361872002146,Ptk2
ENSMUSG00000022610,460.665782351918,-0.813282603843191,0.233627314897955,-3.4811109488564,4.9933860697819e-4,0.00750407503307833,Mapk12
ENSMUSG00000022613,331.220652449635,1.20023927381414,0.578114110202314,2.07612866150959,0.0378820529726614,0.172079147979941,Miox
ENSMUSG00000022614,2176.04671509539,-0.0148378644181458,0.130694294156077,-0.113531080403757,0.909609523768767,0.967220260671786,Lmf2
ENSMUSG00000022615,81.6100292653398,0.0167177349144804,0.248893687302519,0.067168175680409,0.946447820017861,0.980644880408188,Tymp
ENSMUSG00000022617,3152.9559014719,-0.220497006441106,0.19490293088926,-1.13131703784582,0.257921675706735,0.539362112877461,Chkb
ENSMUSG00000022619,21.0260597766405,-0.664921529482193,0.451909550286155,-1.47135976449525,0.141193848569576,0.388604563185117,Mapk8ip2
ENSMUSG00000022620,867.985095869795,-0.226062157303191,0.238199858883542,-0.949044043782223,0.342598211842972,0.624853366725854,Arsa
ENSMUSG00000022621,695.333343300173,0.300530962395397,0.192624555492227,1.56019029675333,0.11871491796488,0.352791105219789,Rabl2
ENSMUSG00000022622,17.1579687464716,-1.19121982687322,0.578860179598613,-2.0578714322675,0.0396024767177273,0.177516927056458,Acr
ENSMUSG00000022623,1776.41820872746,-0.804699065187768,0.354095222399332,-2.27254990828503,0.0230533171824781,0.123647202966053,Shank3
ENSMUSG00000022629,1774.89232094536,-0.328612260507695,0.249594169720087,-1.31658628435201,0.187977338729534,0.456183563495338,Kif21a
ENSMUSG00000022634,1427.16307706676,-0.221007015721639,0.18167332146688,-1.21650781709261,0.223791535042418,0.500691762544089,Yaf2
ENSMUSG00000022635,2048.06434472893,-0.0491239705518247,0.14259014110705,-0.344511690432685,0.730461505833797,0.886541583432336,Zcrb1
ENSMUSG00000022636,760.200623100818,-0.011835895141934,0.335328522270245,-0.035296416367455,0.971843380876449,0.988760968884188,Alcam
ENSMUSG00000022637,1607.87480821266,0.258203126056079,0.29647652734195,0.870905796054043,0.383805591812744,0.66187857519025,Cblb
ENSMUSG00000022641,2949.3422223138,-0.0327128496172745,0.16802005215501,-0.194696104409578,0.845630861784983,0.940212091359168,Bbx
ENSMUSG00000022652,48.129119011465,1.1658944160722,0.288958577529684,4.0348150452548,5.46453249194793e-5,0.00132399408963071,Morc1
ENSMUSG00000022656,1845.88693420618,0.145457284195474,0.172753438947905,0.841993566561289,0.399791554549191,0.674620914980763,Nectin3
ENSMUSG00000022657,21.2345501596228,-2.10449486232613,0.607619205740926,-3.46350945204231,5.3317786244934e-4,0.00786330900778228,Cd96
ENSMUSG00000022658,26.9095191201106,-0.207115413962126,0.458532212060962,-0.451692178901032,0.651490753362733,0.846124936803812,Tagln3
ENSMUSG00000022659,13.5629090731161,-1.63801695388837,0.78792536234457,-2.0788986269134,0.0376266689595746,0.171304985531974,Gcsam
ENSMUSG00000022661,2980.81479633235,-0.432428124668689,0.29016059452733,-1.49030617121912,0.136143750595714,0.38028331039987,Cd200
ENSMUSG00000022663,2053.23485258812,-0.279854379190851,0.122080063662969,-2.29238395520055,0.0218834970533361,0.119450116428079,Atg3
ENSMUSG00000022664,1256.53839719358,-0.605841457266634,0.238739100099735,-2.53767169690068,0.0111592613952272,0.0750315872370837,Slc35a5
ENSMUSG00000022665,4153.88276396352,-0.54381750635852,0.308840319468546,-1.7608371448855,0.0782659709111962,0.273519991627101,Ccdc80
ENSMUSG00000022667,52.9730334826284,-1.48481057271222,0.603695312855998,-2.45953636063164,0.0139116604800329,0.0876186846679144,Cd200r1
ENSMUSG00000022668,1055.7661924583,-0.231211632855548,0.1361054717279,-1.6987680944803,0.0893628874206301,0.2979539722805,Gtpbp8
ENSMUSG00000022671,807.402912456822,-0.0539884642900523,0.147710978870052,-0.365500687241051,0.714737693901855,0.87912249710001,Mzt2
ENSMUSG00000022672,1190.87059932188,-0.0254120767213166,0.162197816245508,-0.156673359170582,0.875502284053186,0.952969878746137,Prkdc
ENSMUSG00000022673,1698.74032888975,0.628158247182999,0.171493792395896,3.66286288504769,2.4941205861665e-4,0.00439139600240197,Mcm4
ENSMUSG00000022674,2888.24376679235,-0.436965888170904,0.307999562139371,-1.41872243303117,0.155979954377446,0.412096463701499,Ube2v2
ENSMUSG00000022676,498.989007046766,0.0412894023518707,0.310058928600424,0.133166306605803,0.894061856914612,0.960333599830539,Snai2
ENSMUSG00000022677,1443.19470899767,-0.0279437694467546,0.122328450640198,-0.228432300912115,0.819310180683091,0.929724004983149,Cep20
ENSMUSG00000022678,2712.35753932598,-0.166077070996954,0.31543774584497,-0.526497139878044,0.598542838705462,0.81644485204132,Nde1
ENSMUSG00000022679,371.935654084086,-0.60856459410511,0.326693212725352,-1.86280146143325,0.0624902043603968,0.236918267945747,Mpv17l
ENSMUSG00000022680,4111.9091687243,0.00331603579113995,0.166966143266957,0.0198605281661088,0.984154632889682,0.994264171727413,Pdxdc1
ENSMUSG00000022681,1822.72745699739,-0.1212901215186,0.241517412813975,-0.502200318003662,0.615526619279159,0.826752806955395,Ntan1
ENSMUSG00000022682,2368.89921757462,-0.0991081170891799,0.145390666614471,-0.681667670951551,0.495449114308334,0.748283482864046,Rrn3
ENSMUSG00000022684,2764.04926082607,0.0412089938194105,0.140743291961416,0.292795438028462,0.769678515450658,0.905438021057198,Bfar
ENSMUSG00000022685,1748.06744520356,0.100631273468774,0.15143011946751,0.664539352030065,0.506345171126693,0.756400299329716,Parn
ENSMUSG00000022686,45.3354853845826,-0.627961896701565,0.50763754519823,-1.2370280776934,0.216076658925943,0.492176257093065,B3gnt5
ENSMUSG00000022687,1207.25061509379,-0.335006288600913,0.302473106358426,-1.10755727222881,0.268053065037519,0.550650104312025,Boc
ENSMUSG00000022696,31.7936716816728,0.907346042427551,0.635638742818077,1.42745553615072,0.153448632778397,0.407814155006352,Sidt1
ENSMUSG00000022698,6574.99635299163,0.0749577046702499,0.125597131433053,0.59681064220965,0.55063381189271,0.785721547687906,Naa50
ENSMUSG00000022701,718.624490624979,0.0884013511903568,0.190437822097639,0.464200599527087,0.642504031716691,0.841403439249433,Ccdc191
ENSMUSG00000022702,1883.95240095577,0.578929737427772,0.196517894689722,2.94593903696063,0.00321975851828095,0.0305280127395024,Hira
ENSMUSG00000022704,1170.55317075327,0.073048439245055,0.223115793630301,0.327401471928495,0.743364253318862,0.89249427350792,Qtrt2
ENSMUSG00000022706,763.209112366493,0.145747740780792,0.231173060965587,0.630470264017865,0.528386952079174,0.770436228460646,Mrpl40
ENSMUSG00000022707,732.163140545374,-0.0519593242160865,0.231109919174121,-0.224825158529608,0.8221152933863212,0.930713229409504,Gbe1
ENSMUSG00000022708,14429.2458876126,-0.369856843849512,0.174605019448797,-2.11824863349918,0.034154016364776,0.16085970699885,Zbtb20
ENSMUSG00000022710,7233.27598539412,-0.0043129445624961104,0.108554750095907,-0.0397305927072346,0.968307911472529,0.987517327736288,Usp7
ENSMUSG00000022711,1821.12877455686,-0.00322153874865731,0.126032638171983,-0.0255611466631463,0.979607376407523,0.991646049142902,Pmm2
ENSMUSG00000022715,111.916980510648,0.407797529094944,0.441321504689085,0.924037294267456,0.35546689891332,0.63810687956978,Tmem114
ENSMUSG00000022718,1427.48769800824,0.139094728469528,0.177625394289148,0.783079069443765,0.433580681402667,0.699732450295536,Dgcr8
ENSMUSG00000022721,2109.80256256534,-0.0668386977873885,0.119606829960108,-0.558820075824106,0.576284519806204,0.80292781819963,Trmt2a
ENSMUSG00000022722,489.864776258846,0.136092119871654,0.260354693157406,0.52271813586773,0.601170415668775,0.817479626837169,Arl6
ENSMUSG00000022723,1074.65267500036,0.0747359876250524,0.232917430296696,0.320869020106618,0.748309651928813,0.894924069989121,Crybg3
